관측시각 (KST),국내 지점번호,최고기온 (C),최저기온 (C),일 평균기온 (C),일 평균 풍속 (m/s),일강수량 (mm),최심 신적설 (cm),일 평균 상대습도 (%),일교차 (C)
20170103,양산시,12.7,0.4,5.2,1.6,-9,-9,62.4,12.3
20170103,보성군,12,2.9,6.4,2.2,-9,-9,62.4,9.1
20170103,강진군,11.1,0.2,5.3,2.2,-9,-9,72.6,10.9
20170103,장흥,11.6,-0.8,5.6,1.8,-9,-9,70.1,12.4
20170103,해남,9.9,-2.2,4,1.8,-9,-9,74.3,12.1
20170103,고흥,11.4,0.2,5.3,1.4,-9,-9,66.5,11.2
20170103,의령군,11.5,-2.1,3.2,0.9,-9,-9,76.4,13.6
20170103,함양군,11.5,-1.9,4.6,1.9,-9,-9,56.3,13.4
20170103,광양시,12.6,2.7,7.1,1.2,-9,-9,52.4,9.9
20170103,진도군,8.9,-0.5,5.1,1.8,-9,-9,77.1,9.4
20170103,봉화,8.7,-4.6,-0.1,1.5,-9,-9,66.9,13.3
20170103,영주,8.1,1.1,4.1,5,-9,-9,51.3,7
20170103,문경,9.7,0.9,4.7,3.1,-9,-9,41.6,8.8
20170103,청송군,8.4,-3.7,1.4,1.5,-9,-9,63.5,12.1
20170103,영덕,10.8,1.9,5.7,3.1,-9,-9,43.6,8.9
20170103,의성,10.1,-5.1,0.4,1,-9,-9,67.6,15.2
20170103,구미,10.3,0,4.6,1.5,-9,-9,61.6,10.3
20170103,영천,10.8,-2.6,4,2.2,-9,-9,49.8,13.4
20170103,경주시,11.2,-2,4.5,2.8,-9,-9,52.3,13.2
20170103,거창,12.1,-4.5,2.1,0.9,-9,-9,62,16.6
20170103,합천,13.1,-2.9,2.1,0.7,-9,-9,69.9,16
20170103,밀양,12.5,-2.7,2.9,0.5,-9,-9,67.6,15.2
20170103,산청,12.2,-1.4,5.1,1.6,-9,-9,43.1,13.6
20170103,거제,12.9,1.8,5.8,0.7,-9,-9,67.6,11.1
20170103,남해,11.3,1.3,5.4,1,-9,-9,61.9,10
20170104,속초,9.8,1.7,5.6,2.2,-9,-9,46.4,8.1
20170104,북춘천,10.4,-5,0.7,0.6,-9,-9,75,15.4
20170104,철원,7.4,-3.7,0.8,0.6,-9,-9,74.8,11.1
20170104,동두천,9.7,-1.5,2.5,1,-9,-9,62.1,11.2
20170104,파주,9.1,-4.5,0.4,0.7,-9,-9,68.8,13.6
20170104,대관령,5.1,-6.6,-1.2,3.1,-9,-9,68.4,11.7
20170104,춘천,9.2,-3.6,1,0.7,-9,-9,79,12.8
20170104,백령도,6.9,2.9,4.5,2.2,-9,-9,58.6,4
20170104,북강릉,9.7,0.6,5,1.6,-9,-9,49.3,9.1
20170104,강릉,10.4,2.2,6.1,2.5,-9,-9,42.8,8.2
20170104,동해,10.8,3,7.7,3.3,-9,-9,46.9,7.8
20170104,서울,8.9,1,3.9,1.7,-9,-9,55,7.9
20170104,인천,7.6,2.2,4.3,2.5,-9,-9,63.6,5.4
20170104,원주,8.3,-1.2,2.5,0.3,-9,-9,68.3,9.5
20170104,울릉도,8.4,3.9,6,4.4,0.5,-9,58.8,4.5
20170104,수원,10.9,-1.2,3.6,1.2,-9,-9,75.6,12.1
20170104,영월,10.4,-2.6,2.5,0.5,-9,-9,76,13
20170104,충주,9.9,-3.4,2.2,0.7,-9,-9,71.9,13.3
20170104,서산,9.9,-2,3.5,1.1,-9,-9,80.8,11.9
20170104,울진,10.9,1.7,5.9,3,-9,-9,52.1,9.2
20170104,청주,10.2,0.4,4.6,1,-9,-9,57.6,9.8
20170104,대전,10.7,-0.2,4.2,1,-9,-9,70.5,10.9
20170104,추풍령,8.6,-2.5,3.5,3,-9,-9,59.8,11.1
20170104,안동,11.1,-2.5,3.2,0.9,-9,-9,66.3,13.6
20170104,상주,10.6,0.4,5.4,2.3,-9,-9,59.3,10.2
20170104,포항,12.2,2.2,6.8,1.8,-9,-9,52.8,10
20170104,군산,9.4,-1.3,3.3,0.8,-9,-9,93.3,10.7
20170104,대구,11.2,-1.9,3.9,1.1,-9,-9,66,13.1
20170104,전주,9.3,-0.2,4.1,1.3,-9,-9,81.6,9.5
20170104,울산,12,1.8,6.9,1.7,-9,-9,52.5,10.2
20170104,창원,10.4,1.8,5.8,1.4,-9,-9,56.3,8.6
20170104,광주,11.6,-0.5,5,0.8,-9,-9,77.1,12.1
20170104,부산,12.9,4.7,8.1,2.3,-9,-9,44.4,8.2
20170104,통영,13.2,2.7,6.8,1.5,-9,-9,61.1,10.5
20170104,목포,11.3,1.3,5.2,1.6,-9,-9,92.9,10
20170104,여수,11.6,5,7.7,2.1,-9,-9,45,6.6
20170104,흑산도,11.2,5.7,7.9,2.9,-9,-9,94.5,5.5
20170104,완도,12.4,1.6,7,1.1,-9,-9,79.9,10.8
20170104,고창,10.9,-2.8,3,0.7,-9,-9,94.3,13.7
20170104,순천,10.9,-3.6,3.8,1.9,-9,-9,66.4,14.5
20170104,고산,10.2,2.1,4.5,5,-9,-9,79,8.1
20170104,홍성,10.9,-0.7,4.2,1,-9,-9,70.8,11.6
20170104,제주,12.2,6,8.9,1.9,-9,-9,64.5,6.2
20170104,고산(제주),11.6,7.8,9.6,5.7,-9,-9,70.5,3.8
