Year,Quarter,지역,지역별 분기별 평균 강수량 (mm)
2016,4,고산(제주),2.72
2016,4,고창,2.48
2016,4,고창군,2.39
2016,4,고흥,4.46
2016,4,광양시,4.17
2016,4,광주,3.19
2016,4,구미,2.03
2016,4,군산,2.13
2016,4,금산,2.61
2016,4,김해시,3.8
2016,4,남원,3.0
2016,4,남해,5.5
2016,4,대관령,1.57
2016,4,대구,1.78
2016,4,대전,2.25
2016,4,동두천,2.62
2016,4,동해,1.86
2016,4,목포,3.38
2016,4,문경,2.3
2016,4,밀양,2.66
2016,4,백령도,1.59
2016,4,보령,1.72
2016,4,보성군,3.27
2016,4,보은,2.31
2016,4,봉화,1.64
2016,4,부산,3.73
2016,4,부안,2.39
2016,4,부여,2.18
2016,4,북강릉,2.23
2016,4,북창원,4.73
2016,4,북춘천,2.27
2016,4,산청,3.07
2016,4,상주,1.91
2016,4,서귀포,5.98
2016,4,서산,1.67
2016,4,서울,1.66
2016,4,성산,5.62
2016,4,속초,3.16
2016,4,수원,1.96
2016,4,순창군,2.91
2016,4,순천,3.5
2016,4,안동,1.62
2016,4,양산시,5.42
2016,4,양평,1.56
2016,4,여수,3.45
2016,4,영광군,2.77
2016,4,영덕,2.43
2016,4,영월,1.81
2016,4,영주,2.03
2016,4,영천,1.72
2016,4,완도,4.02
2016,4,울릉도,6.96
2016,4,울산,5.37
2016,4,울진,2.91
2016,4,원주,1.52
2016,4,의령군,2.65
2016,4,의성,1.56
2016,4,이천,1.82
2016,4,인제,1.96
2016,4,인천,1.78
2016,4,임실,2.48
2016,4,장수,2.95
2016,4,장흥,3.57
2016,4,전주,2.57
2016,4,정선군,1.99
2016,4,정읍,2.58
2016,4,제주,4.46
2016,4,제천,2.07
2016,4,진도군,3.19
2016,4,진주,3.16
2016,4,창원,4.21
2016,4,천안,1.89
2016,4,철원,2.81
2016,4,청송군,1.67
2016,4,청주,1.63
2016,4,추풍령,2.1
2016,4,춘천,2.2
2016,4,충주,1.82
2016,4,태백,1.69
2016,4,통영,4.06
2016,4,파주,3.56
2016,4,포항,3.48
2016,4,함양군,2.23
2016,4,합천,2.92
2016,4,해남,4.03
2016,4,홍성,1.63
2016,4,홍천,1.46
2016,4,흑산도,2.49
2017,1,강릉,1.12
2017,1,강진군,0.69
2017,1,강화,0.37
2017,1,거제,1.0
2017,1,거창,0.86
2017,1,경주시,0.51
2017,1,고산,0.87
2017,1,고산(제주),1.04
2017,1,고창,0.9
2017,1,고창군,0.94
2017,1,고흥,0.87
2017,1,광양시,0.79
2017,1,광주,0.96
2017,1,구미,0.67
2017,1,군산,0.74
2017,1,금산,1.09
2017,1,김해시,0.83
2017,1,남원,1.11
2017,1,남해,1.09
2017,1,대관령,0.53
2017,1,대구,0.74
2017,1,대전,0.76
2017,1,동두천,0.51
2017,1,동해,0.9
2017,1,목포,0.83
2017,1,문경,0.83
2017,1,밀양,0.73
2017,1,백령도,0.42
2017,1,보령,0.66
2017,1,보성군,0.84
2017,1,보은,0.89
2017,1,봉화,0.56
2017,1,부산,0.91
2017,1,부안,0.87
2017,1,부여,0.59
2017,1,북강릉,1.17
2017,1,북창원,0.79
2017,1,북춘천,0.5
2017,1,산청,0.98
2017,1,상주,0.71
2017,1,서귀포,1.86
2017,1,서산,0.64
2017,1,서울,0.38
2017,1,성산,2.25
2017,1,속초,1.49
2017,1,수원,0.57
2017,1,순창군,1.04
2017,1,순천,0.99
2017,1,안동,0.63
2017,1,양산시,0.73
2017,1,양평,0.43
2017,1,여수,0.79
2017,1,영광군,0.83
2017,1,영덕,0.52
2017,1,영월,0.75
2017,1,영주,0.65
2017,1,영천,0.7
2017,1,완도,0.94
2017,1,울릉도,4.77
2017,1,울산,0.74
2017,1,울진,1.22
2017,1,원주,0.63
2017,1,의령군,0.83
2017,1,의성,0.52
2017,1,이천,0.48
2017,1,인제,0.53
2017,1,인천,0.52
2017,1,임실,0.9
2017,1,장수,1.41
2017,1,장흥,0.82
2017,1,전주,1.0
2017,1,정선군,0.72
2017,1,정읍,1.14
2017,1,제주,1.53
2017,1,제천,0.71
2017,1,진도군,0.76
2017,1,진주,0.86
2017,1,창원,0.77
2017,1,천안,0.58
2017,1,철원,0.51
2017,1,청송군,0.49
2017,1,청주,0.66
2017,1,추풍령,1.07
2017,1,춘천,0.49
2017,1,충주,0.85
2017,1,태백,0.33
2017,1,통영,1.02
2017,1,파주,0.43
2017,1,포항,0.54
2017,1,함양군,0.64
2017,1,합천,0.63
2017,1,해남,0.63
2017,1,홍성,0.6
2017,1,홍천,0.41
2017,1,흑산도,0.62
2017,2,강릉,1.01
2017,2,강진군,1.43
2017,2,강화,1.47
2017,2,거제,3.69
2017,2,거창,1.47
2017,2,경주시,1.35
2017,2,고산,1.32
2017,2,고산(제주),2.54
2017,2,고창,1.06
2017,2,고창군,1.54
2017,2,고흥,4.16
2017,2,광양시,1.99
2017,2,광주,1.46
2017,2,구미,1.39
2017,2,군산,1.52
2017,2,금산,1.72
2017,2,김해시,2.52
2017,2,남원,1.26
2017,2,남해,2.95
2017,2,대관령,1.82
2017,2,대구,1.73
2017,2,대전,1.56
2017,2,동두천,1.55
2017,2,동해,1.37
2017,2,목포,0.98
2017,2,문경,1.85
2017,2,밀양,1.98
2017,2,백령도,0.46
2017,2,보령,1.51
2017,2,보성군,2.1
2017,2,보은,1.94
2017,2,봉화,1.6
2017,2,부산,2.13
2017,2,부안,1.37
2017,2,부여,1.82
2017,2,북강릉,1.03
2017,2,북창원,2.47
2017,2,북춘천,1.29
2017,2,산청,2.25
2017,2,상주,1.59
2017,2,서귀포,5.81
2017,2,서산,0.99
2017,2,서울,1.59
2017,2,성산,3.45
2017,2,속초,1.56
2017,2,수원,1.13
2017,2,순창군,1.44
2017,2,순천,1.81
2017,2,안동,1.42
2017,2,양산시,2.34
2017,2,양평,1.67
2017,2,여수,2.13
2017,2,영광군,1.23
2017,2,영덕,1.18
2017,2,영월,1.63
2017,2,영주,1.8
2017,2,영천,1.31
2017,2,완도,2.55
2017,2,울릉도,1.98
2017,2,울산,1.94
2017,2,울진,1.17
2017,2,원주,1.56
2017,2,의령군,2.32
2017,2,의성,1.61
2017,2,이천,1.24
2017,2,인제,2.18
2017,2,인천,1.41
2017,2,임실,1.64
2017,2,장수,2.17
2017,2,장흥,2.26
2017,2,전주,2.3
2017,2,정선군,1.95
2017,2,정읍,1.92
2017,2,제주,1.65
2017,2,제천,1.68
2017,2,진도군,1.0
2017,2,진주,2.1
2017,2,창원,2.4
2017,2,천안,0.8
2017,2,철원,1.91
2017,2,청송군,1.31
2017,2,청주,1.0
2017,2,추풍령,1.61
2017,2,춘천,1.84
2017,2,충주,1.62
2017,2,태백,2.31
2017,2,통영,2.77
2017,2,파주,1.68
2017,2,포항,1.23
2017,2,함양군,0.92
2017,2,합천,2.74
2017,2,해남,0.84
2017,2,홍성,1.04
2017,2,홍천,1.24
2017,2,흑산도,0.83
2017,3,강릉,7.91
2017,3,강진군,5.39
2017,3,강화,6.32
2017,3,거제,9.18
2017,3,거창,4.94
2017,3,경주시,3.9
2017,3,고산,5.09
2017,3,고산(제주),3.92
2017,3,고창,6.92
2017,3,고창군,8.24
2017,3,고흥,5.5
2017,3,광양시,4.54
2017,3,광주,6.53
2017,3,구미,4.7
2017,3,군산,5.17
2017,3,금산,6.88
2017,3,김해시,4.0
2017,3,남원,5.54
2017,3,남해,6.26
2017,3,대관령,7.8
2017,3,대구,4.07
2017,3,대전,9.13
2017,3,동두천,8.0
2017,3,동해,6.73
2017,3,목포,4.88
2017,3,문경,10.64
2017,3,밀양,2.63
2017,3,백령도,2.39
2017,3,보령,6.28
2017,3,보성군,5.44
2017,3,보은,10.83
2017,3,봉화,5.68
2017,3,부산,6.41
2017,3,부안,6.69
2017,3,부여,8.5
2017,3,북강릉,8.72
2017,3,북창원,6.21
2017,3,북춘천,9.65
2017,3,산청,4.09
2017,3,상주,7.24
2017,3,서귀포,4.2
2017,3,서산,6.49
2017,3,서울,10.36
2017,3,성산,10.47
2017,3,속초,8.11
2017,3,수원,11.63
2017,3,순창군,7.39
2017,3,순천,5.17
2017,3,안동,7.34
2017,3,양산시,3.88
2017,3,양평,9.83
2017,3,여수,6.4
2017,3,영광군,5.98
2017,3,영덕,6.5
2017,3,영월,7.69
2017,3,영주,7.99
2017,3,영천,5.04
2017,3,완도,5.58
2017,3,울릉도,2.95
2017,3,울산,3.83
2017,3,울진,5.34
2017,3,원주,8.64
2017,3,의령군,5.4
2017,3,의성,4.77
2017,3,이천,8.55
2017,3,인제,9.51
2017,3,인천,8.16
2017,3,임실,6.79
2017,3,장수,7.47
2017,3,장흥,6.13
2017,3,전주,6.31
2017,3,정선군,7.19
2017,3,정읍,6.08
2017,3,제주,3.02
2017,3,제천,8.4
2017,3,진도군,5.21
2017,3,진주,4.12
2017,3,창원,5.38
2017,3,천안,12.21
2017,3,철원,10.4
2017,3,청송군,5.9
2017,3,청주,11.88
2017,3,추풍령,6.39
2017,3,춘천,9.84
2017,3,충주,8.53
2017,3,태백,6.89
2017,3,통영,8.21
2017,3,파주,7.67
2017,3,포항,4.58
2017,3,함양군,4.25
2017,3,합천,4.11
2017,3,해남,4.87
2017,3,홍성,8.53
2017,3,홍천,10.38
2017,3,흑산도,5.32
2017,4,강릉,1.76
2017,4,강진군,1.57
2017,4,강화,0.67
2017,4,거제,1.53
2017,4,거창,1.27
2017,4,경주시,0.68
2017,4,고산,1.61
2017,4,고산(제주),1.91
2017,4,고창,0.95
2017,4,고창군,0.88
2017,4,고흥,1.65
2017,4,광양시,1.68
2017,4,광주,1.26
2017,4,구미,0.75
2017,4,군산,1.02
2017,4,금산,0.87
2017,4,김해시,0.91
2017,4,남원,1.39
2017,4,남해,2.34
2017,4,대관령,1.02
2017,4,대구,0.71
2017,4,대전,0.84
2017,4,동두천,0.73
2017,4,동해,1.74
2017,4,목포,1.19
2017,4,문경,0.77
2017,4,밀양,0.77
2017,4,백령도,0.38
2017,4,보령,0.88
2017,4,보성군,1.64
2017,4,보은,0.76
2017,4,봉화,0.84
2017,4,부산,1.62
2017,4,부안,0.96
2017,4,부여,1.2
2017,4,북강릉,1.86
2017,4,북창원,0.85
2017,4,북춘천,0.9
2017,4,산청,1.1
2017,4,상주,0.86
2017,4,서귀포,2.73
2017,4,서산,0.94
2017,4,서울,1.11
2017,4,성산,4.75
2017,4,속초,2.03
2017,4,수원,1.14
2017,4,순창군,1.29
2017,4,순천,1.68
2017,4,안동,0.85
2017,4,양산시,0.92
2017,4,양평,1.02
2017,4,여수,1.8
2017,4,영광군,1.14
2017,4,영덕,1.39
2017,4,영월,0.79
2017,4,영주,1.06
2017,4,영천,0.74
2017,4,완도,1.4
2017,4,울릉도,3.27
2017,4,울산,0.82
2017,4,울진,1.63
2017,4,원주,0.76
2017,4,의령군,1.02
2017,4,의성,0.65
2017,4,이천,0.84
2017,4,인제,0.97
2017,4,인천,1.13
2017,4,임실,1.12
2017,4,장수,1.28
2017,4,장흥,1.37
2017,4,전주,0.74
2017,4,정선군,0.75
2017,4,정읍,1.11
2017,4,제주,2.25
2017,4,제천,0.88
2017,4,진도군,1.59
2017,4,진주,1.3
2017,4,창원,1.05
2017,4,천안,0.62
2017,4,철원,0.62
2017,4,청송군,0.85
2017,4,청주,0.63
2017,4,추풍령,0.99
2017,4,춘천,1.09
2017,4,충주,0.7
2017,4,태백,0.66
2017,4,통영,1.64
2017,4,파주,0.56
2017,4,포항,1.0
2017,4,함양군,0.89
2017,4,합천,1.04
2017,4,해남,1.57
2017,4,홍성,0.82
2017,4,홍천,0.95
2017,4,흑산도,1.37
2018,1,강릉,1.65
2018,1,강진군,2.32
2018,1,강화,0.75
2018,1,거제,4.08
2018,1,거창,1.79
2018,1,경주시,2.1
2018,1,고산,2.52
2018,1,고산(제주),2.49
2018,1,고창,1.89
2018,1,고창군,1.82
2018,1,고흥,2.86
2018,1,광양시,2.47
2018,1,광주,1.96
2018,1,구미,2.03
2018,1,군산,1.75
2018,1,금산,1.61
2018,1,김해시,2.66
2018,1,남원,1.83
2018,1,남해,4.13
2018,1,대관령,1.34
2018,1,대구,1.61
2018,1,대전,1.92
2018,1,동두천,0.85
2018,1,동해,1.7
2018,1,목포,2.78
2018,1,문경,1.86
2018,1,밀양,1.96
2018,1,백령도,0.4
2018,1,보령,1.56
2018,1,보성군,2.43
2018,1,보은,1.63
2018,1,봉화,1.09
2018,1,부산,3.33
2018,1,부안,1.83
2018,1,부여,1.86
2018,1,북강릉,1.32
2018,1,북창원,2.67
2018,1,북춘천,0.79
2018,1,산청,1.73
2018,1,상주,2.04
2018,1,서귀포,2.51
2018,1,서산,1.53
2018,1,서울,0.97
2018,1,성산,4.53
2018,1,속초,1.26
2018,1,수원,1.37
2018,1,순창군,1.74
2018,1,순천,2.26
2018,1,안동,1.41
2018,1,양산시,2.58
2018,1,양평,1.2
2018,1,여수,3.13
2018,1,영광군,2.04
2018,1,영덕,1.64
2018,1,영월,1.0
2018,1,영주,1.54
2018,1,영천,1.76
2018,1,완도,3.04
2018,1,울릉도,3.95
2018,1,울산,2.57
2018,1,울진,1.92
2018,1,원주,0.95
2018,1,의령군,2.31
2018,1,의성,1.62
2018,1,이천,1.26
2018,1,인제,0.58
2018,1,인천,1.22
2018,1,임실,1.74
2018,1,장수,1.97
2018,1,장흥,2.2
2018,1,전주,1.64
2018,1,정선군,1.13
2018,1,정읍,2.04
2018,1,제주,2.92
2018,1,제천,1.03
2018,1,진도군,2.41
2018,1,진주,2.67
2018,1,창원,2.73
2018,1,천안,1.2
2018,1,철원,0.62
2018,1,청송군,1.58
2018,1,청주,1.44
2018,1,추풍령,2.24
2018,1,춘천,0.84
2018,1,충주,1.39
2018,1,태백,1.54
2018,1,통영,3.3
2018,1,파주,0.79
2018,1,포항,2.3
2018,1,함양군,2.05
2018,1,합천,1.99
2018,1,해남,2.41
2018,1,홍성,1.33
2018,1,홍천,0.79
2018,1,흑산도,1.91
2018,2,강릉,3.88
2018,2,강진군,5.51
2018,2,강화,4.0
2018,2,거제,10.53
2018,2,거창,3.75
2018,2,경주시,3.4
2018,2,고산,5.05
2018,2,고산(제주),6.8
2018,2,고창,3.68
2018,2,고창군,4.38
2018,2,고흥,5.54
2018,2,광양시,5.92
2018,2,광주,4.78
2018,2,구미,4.18
2018,2,군산,3.99
2018,2,금산,3.92
2018,2,김해시,4.88
2018,2,남원,5.21
2018,2,남해,7.71
2018,2,대관령,4.56
2018,2,대구,3.67
2018,2,대전,4.03
2018,2,동두천,6.18
2018,2,동해,2.55
2018,2,목포,4.62
2018,2,문경,3.83
2018,2,밀양,3.74
2018,2,백령도,2.79
2018,2,보령,3.34
2018,2,보성군,5.66
2018,2,보은,3.5
2018,2,봉화,4.12
2018,2,부산,6.47
2018,2,부안,3.76
2018,2,부여,4.17
2018,2,북강릉,3.62
2018,2,북창원,4.87
2018,2,북춘천,4.46
2018,2,산청,4.38
2018,2,상주,3.55
2018,2,서귀포,10.69
2018,2,서산,4.87
2018,2,서울,5.76
2018,2,성산,8.39
2018,2,속초,3.43
2018,2,수원,4.75
2018,2,순창군,5.64
2018,2,순천,4.42
2018,2,안동,3.25
2018,2,양산시,4.97
2018,2,양평,4.98
2018,2,여수,6.06
2018,2,영광군,4.15
2018,2,영덕,2.75
2018,2,영월,3.7
2018,2,영주,4.58
2018,2,영천,3.3
2018,2,완도,5.63
2018,2,울릉도,3.81
2018,2,울산,3.81
2018,2,울진,2.64
2018,2,원주,5.01
2018,2,의령군,4.1
2018,2,의성,3.26
2018,2,이천,4.83
2018,2,인제,4.16
2018,2,인천,4.56
2018,2,임실,4.49
2018,2,장수,5.15
2018,2,장흥,4.55
2018,2,전주,3.93
2018,2,정선군,4.45
2018,2,정읍,3.89
2018,2,제주,4.64
2018,2,제천,4.66
2018,2,진도군,5.26
2018,2,진주,4.72
2018,2,창원,5.05
2018,2,천안,3.17
2018,2,철원,5.77
2018,2,청송군,3.13
2018,2,청주,3.17
2018,2,추풍령,3.33
2018,2,춘천,4.9
2018,2,충주,3.86
2018,2,태백,3.57
2018,2,통영,7.74
2018,2,파주,5.14
2018,2,포항,2.94
2018,2,함양군,4.53
2018,2,합천,3.84
2018,2,해남,4.77
2018,2,홍성,3.91
2018,2,홍천,5.65
2018,2,흑산도,4.8
2018,3,강릉,8.43
2018,3,강진군,6.46
2018,3,강화,5.45
2018,3,거제,8.89
2018,3,거창,5.53
2018,3,경주시,5.92
2018,3,고산,4.39
2018,3,고산(제주),3.09
2018,3,고창,6.21
2018,3,고창군,5.84
2018,3,고흥,4.91
2018,3,광양시,6.57
2018,3,광주,6.64
2018,3,구미,7.07
2018,3,군산,9.67
2018,3,금산,7.71
2018,3,김해시,6.47
2018,3,남원,6.83
2018,3,남해,7.84
2018,3,대관령,10.5
2018,3,대구,6.66
2018,3,대전,8.53
2018,3,동두천,7.4
2018,3,동해,7.73
2018,3,목포,5.06
2018,3,문경,6.68
2018,3,밀양,6.69
2018,3,백령도,4.57
2018,3,보령,7.18
2018,3,보성군,4.77
2018,3,보은,8.1
2018,3,봉화,7.17
2018,3,부산,6.52
2018,3,부안,6.79
2018,3,부여,7.11
2018,3,북강릉,8.78
2018,3,북창원,7.6
2018,3,북춘천,6.6
2018,3,산청,8.18
2018,3,상주,6.61
2018,3,서귀포,7.14
2018,3,서산,4.27
2018,3,서울,4.96
2018,3,성산,7.48
2018,3,속초,9.53
2018,3,수원,5.47
2018,3,순창군,7.08
2018,3,순천,7.38
2018,3,안동,5.41
2018,3,양산시,6.52
2018,3,양평,6.55
2018,3,여수,5.66
2018,3,영광군,5.68
2018,3,영덕,5.96
2018,3,영월,7.82
2018,3,영주,8.83
2018,3,영천,5.51
2018,3,완도,4.19
2018,3,울릉도,3.78
2018,3,울산,6.48
2018,3,울진,6.35
2018,3,원주,5.74
2018,3,의령군,7.97
2018,3,의성,5.21
2018,3,이천,7.09
2018,3,인제,6.65
2018,3,인천,4.45
2018,3,임실,7.78
2018,3,장수,8.73
2018,3,장흥,5.81
2018,3,전주,6.95
2018,3,정선군,7.55
2018,3,정읍,5.88
2018,3,제주,6.66
2018,3,제천,7.58
2018,3,진도군,6.45
2018,3,진주,7.12
2018,3,창원,6.59
2018,3,천안,6.45
2018,3,철원,8.22
2018,3,청송군,5.36
2018,3,청주,8.44
2018,3,추풍령,5.99
2018,3,춘천,7.32
2018,3,충주,7.47
2018,3,태백,7.64
2018,3,통영,9.2
2018,3,파주,3.34
2018,3,포항,5.43
2018,3,함양군,8.25
2018,3,합천,7.22
2018,3,해남,3.82
2018,3,홍성,5.68
2018,3,홍천,6.33
2018,3,흑산도,7.55
2018,4,강릉,3.5
2018,4,강진군,3.58
2018,4,강화,1.51
2018,4,거제,3.96
2018,4,거창,2.22
2018,4,경주시,2.83
2018,4,고산,3.31
2018,4,고산(제주),2.37
2018,4,고창,2.62
2018,4,고창군,2.34
2018,4,고흥,2.66
2018,4,광양시,3.27
2018,4,광주,2.23
2018,4,구미,2.14
2018,4,군산,2.47
2018,4,금산,2.02
2018,4,김해시,2.08
2018,4,남원,1.79
2018,4,남해,4.44
2018,4,대관령,2.5
2018,4,대구,2.24
2018,4,대전,2.36
2018,4,동두천,1.96
2018,4,동해,3.69
2018,4,목포,2.48
2018,4,문경,2.5
2018,4,밀양,2.23
2018,4,백령도,1.31
2018,4,보령,2.53
2018,4,보성군,2.8
2018,4,보은,2.16
2018,4,봉화,1.72
2018,4,부산,3.15
2018,4,부안,2.47
2018,4,부여,2.79
2018,4,북강릉,3.18
2018,4,북창원,2.96
2018,4,북춘천,1.92
2018,4,산청,3.2
2018,4,상주,2.63
2018,4,서귀포,3.38
2018,4,서산,2.76
2018,4,서울,2.35
2018,4,성산,3.12
2018,4,속초,5.17
2018,4,수원,2.55
2018,4,순창군,2.2
2018,4,순천,2.7
2018,4,안동,1.72
2018,4,양산시,3.31
2018,4,양평,2.09
2018,4,여수,2.44
2018,4,영광군,3.2
2018,4,영덕,4.56
2018,4,영월,2.33
2018,4,영주,2.43
2018,4,영천,2.0
2018,4,완도,2.83
2018,4,울릉도,5.83
2018,4,울산,2.63
2018,4,울진,4.78
2018,4,원주,1.74
2018,4,의령군,2.7
2018,4,의성,1.72
2018,4,이천,2.4
2018,4,인제,1.87
2018,4,인천,2.17
2018,4,임실,2.04
2018,4,장수,2.34
2018,4,장흥,2.87
2018,4,전주,2.03
2018,4,정선군,2.39
2018,4,정읍,2.46
2018,4,제주,5.13
2018,4,제천,2.13
2018,4,진도군,3.26
2018,4,진주,3.05
2018,4,창원,2.14
2018,4,천안,1.89
2018,4,철원,1.56
2018,4,청송군,2.39
2018,4,청주,2.03
2018,4,추풍령,2.7
2018,4,춘천,2.26
2018,4,충주,2.01
2018,4,태백,3.51
2018,4,통영,2.95
2018,4,파주,1.78
2018,4,포항,3.37
2018,4,함양군,3.38
2018,4,합천,3.12
2018,4,해남,3.2
2018,4,홍성,3.28
2018,4,홍천,1.97
2018,4,흑산도,2.31
2019,1,강릉,0.93
2019,1,강진군,1.13
2019,1,강화,0.43
2019,1,거제,1.79
2019,1,거창,0.87
2019,1,경주시,0.76
2019,1,고산,1.12
2019,1,고산(제주),1.08
2019,1,고창,0.71
2019,1,고창군,0.71
2019,1,고흥,1.39
2019,1,광양시,1.16
2019,1,광주,0.97
2019,1,구미,0.56
2019,1,군산,0.84
2019,1,금산,0.9
2019,1,김해시,1.47
2019,1,남원,1.03
2019,1,남해,1.75
2019,1,대관령,0.73
2019,1,대구,0.63
2019,1,대전,0.91
2019,1,동두천,0.66
2019,1,동해,0.9
2019,1,목포,0.9
2019,1,문경,0.68
2019,1,밀양,0.97
2019,1,백령도,0.5
2019,1,보령,0.42
2019,1,보성군,1.53
2019,1,보은,0.77
2019,1,봉화,0.76
2019,1,부산,1.55
2019,1,부안,0.71
2019,1,부여,0.81
2019,1,북강릉,0.78
2019,1,북창원,1.39
2019,1,북춘천,0.65
2019,1,산청,1.0
2019,1,상주,0.75
2019,1,서귀포,1.38
2019,1,서산,0.83
2019,1,서울,0.56
2019,1,성산,2.52
2019,1,속초,0.9
2019,1,수원,0.82
2019,1,순창군,0.98
2019,1,순천,1.06
2019,1,안동,0.74
2019,1,양산시,1.51
2019,1,양평,0.73
2019,1,여수,1.36
2019,1,영광군,0.8
2019,1,영덕,0.5
2019,1,영월,0.86
2019,1,영주,0.87
2019,1,영천,0.64
2019,1,완도,1.45
2019,1,울릉도,2.72
2019,1,울산,1.06
2019,1,울진,0.93
2019,1,원주,0.77
2019,1,의령군,1.01
2019,1,의성,0.56
2019,1,이천,0.84
2019,1,인제,0.7
2019,1,인천,0.62
2019,1,임실,0.85
2019,1,장수,1.23
2019,1,장흥,1.3
2019,1,전주,0.95
2019,1,정선군,0.98
2019,1,정읍,0.83
2019,1,제주,1.31
2019,1,제천,0.88
2019,1,진도군,1.03
2019,1,진주,1.1
2019,1,창원,1.21
2019,1,천안,0.59
2019,1,철원,0.49
2019,1,청송군,0.79
2019,1,청주,0.48
2019,1,추풍령,0.8
2019,1,춘천,0.77
2019,1,충주,0.68
2019,1,태백,0.67
2019,1,통영,1.52
2019,1,파주,0.54
2019,1,포항,0.76
2019,1,함양군,1.04
2019,1,합천,0.88
2019,1,해남,1.08
2019,1,홍성,0.67
2019,1,홍천,0.65
2019,1,흑산도,0.77
2019,2,강릉,2.44
2019,2,강진군,5.59
2019,2,강화,1.26
2019,2,거제,7.86
2019,2,거창,3.51
2019,2,경주시,3.09
2019,2,고산,4.54
2019,2,고산(제주),3.55
2019,2,고창,2.3
2019,2,고창군,2.41
2019,2,고흥,5.3
2019,2,광양시,5.37
2019,2,광주,3.53
2019,2,구미,3.03
2019,2,군산,2.17
2019,2,금산,2.62
2019,2,김해시,5.04
2019,2,남원,3.84
2019,2,남해,8.57
2019,2,대관령,2.57
2019,2,대구,3.02
2019,2,대전,2.25
2019,2,동두천,1.46
2019,2,동해,2.54
2019,2,목포,4.19
2019,2,문경,2.65
2019,2,밀양,3.76
2019,2,백령도,1.11
2019,2,보령,1.75
2019,2,보성군,5.74
2019,2,보은,2.39
2019,2,봉화,2.87
2019,2,부산,5.33
2019,2,부안,2.79
2019,2,부여,1.95
2019,2,북강릉,2.23
2019,2,북창원,5.78
2019,2,북춘천,1.87
2019,2,산청,4.38
2019,2,상주,2.95
2019,2,서귀포,7.2
2019,2,서산,1.32
2019,2,서울,1.75
2019,2,성산,6.04
2019,2,세종,3.35
2019,2,속초,2.03
2019,2,수원,1.53
2019,2,순창군,3.7
2019,2,순천,5.06
2019,2,안동,2.47
2019,2,양산시,4.66
2019,2,양평,1.57
2019,2,여수,5.66
2019,2,영광군,2.65
2019,2,영덕,4.07
2019,2,영월,2.25
2019,2,영주,2.31
2019,2,영천,3.79
2019,2,완도,6.37
2019,2,울릉도,3.71
2019,2,울산,4.08
2019,2,울진,2.92
2019,2,원주,1.36
2019,2,의령군,3.99
2019,2,의성,2.45
2019,2,이천,1.6
2019,2,인제,1.69
2019,2,인천,1.36
2019,2,임실,2.71
2019,2,장수,3.65
2019,2,장흥,5.35
2019,2,전주,2.56
2019,2,정선군,1.82
2019,2,정읍,2.45
2019,2,제주,2.58
2019,2,제천,1.91
2019,2,진도군,5.33
2019,2,진주,5.39
2019,2,창원,6.0
2019,2,천안,1.58
2019,2,철원,1.23
2019,2,청송군,3.26
2019,2,청주,1.8
2019,2,추풍령,2.8
2019,2,춘천,1.68
2019,2,충주,1.47
2019,2,태백,2.39
2019,2,통영,6.73
2019,2,파주,1.52
2019,2,포항,3.3
2019,2,함양군,3.58
2019,2,합천,4.17
2019,2,해남,2.25
2019,2,홍성,1.26
2019,2,홍천,1.52
2019,2,흑산도,4.21
2019,3,강릉,7.81
2019,3,강진군,6.82
2019,3,강화,8.58
2019,3,거제,11.77
2019,3,거창,6.74
2019,3,경주시,6.49
2019,3,고산,7.38
2019,3,고산(제주),9.92
2019,3,고창,6.84
2019,3,고창군,7.0
2019,3,고흥,8.03
2019,3,광양시,7.91
2019,3,광주,5.14
2019,3,구미,5.87
2019,3,군산,5.3
2019,3,금산,5.25
2019,3,김해시,7.32
2019,3,남원,7.02
2019,3,남해,10.01
2019,3,대관령,6.97
2019,3,대구,5.07
2019,3,대전,5.11
2019,3,동두천,7.74
2019,3,동해,6.49
2019,3,목포,6.21
2019,3,문경,6.19
2019,3,밀양,5.79
2019,3,백령도,3.54
2019,3,보령,4.34
2019,3,보성군,6.46
2019,3,보은,5.92
2019,3,봉화,5.37
2019,3,부산,8.63
2019,3,부안,6.48
2019,3,부여,5.55
2019,3,북강릉,7.95
2019,3,북창원,8.18
2019,3,북춘천,6.38
2019,3,산청,9.89
2019,3,상주,5.3
2019,3,서귀포,12.66
2019,3,서산,5.18
2019,3,서울,5.7
2019,3,성산,16.38
2019,3,세종,6.8
2019,3,속초,8.02
2019,3,수원,5.55
2019,3,순창군,6.77
2019,3,순천,8.11
2019,3,안동,4.23
2019,3,양산시,8.05
2019,3,양평,7.23
2019,3,여수,7.07
2019,3,영광군,7.08
2019,3,영덕,4.98
2019,3,영월,4.07
2019,3,영주,5.12
2019,3,영천,4.75
2019,3,완도,7.84
2019,3,울릉도,4.38
2019,3,울산,7.5
2019,3,울진,5.01
2019,3,원주,4.9
2019,3,의령군,5.47
2019,3,의성,4.24
2019,3,이천,6.47
2019,3,인제,5.01
2019,3,인천,6.45
2019,3,임실,6.01
2019,3,장수,6.81
2019,3,장흥,6.66
2019,3,전주,5.31
2019,3,정선군,4.45
2019,3,정읍,8.26
2019,3,제주,14.82
2019,3,제천,4.59
2019,3,진도군,7.44
2019,3,진주,7.08
2019,3,창원,6.58
2019,3,천안,4.65
2019,3,철원,7.19
2019,3,청송군,4.23
2019,3,청주,4.79
