연도_분기,지역,최고기온 (C),최저기온 (C),일 평균기온 (C),일 평균 풍속 (m/s),일강수량 (mm),최심 신적설 (cm),일 평균 상대습도 (%),일교차 (C)
2022-2분기,성산,22.5,14.9,18.6,3.0,3.7,0.0,74.0,7.6
2022-2분기,세종,25.2,12.8,18.6,1.5,2.0,0.0,58.1,12.4
2022-2분기,속초,22.5,13.2,17.9,2.1,3.2,0.0,62.5,9.3
2022-2분기,수원,24.0,13.2,18.2,2.2,5.8,0.0,63.4,10.8
2022-2분기,순창군,25.2,12.0,18.3,1.8,2.5,0.0,66.1,13.2
2022-2분기,순천,24.8,11.4,17.9,1.8,1.8,0.0,66.8,13.3
2022-2분기,안동,25.3,11.8,18.6,1.8,1.0,0.0,56.5,13.5
2022-2분기,양산시,25.4,14.1,19.2,2.5,2.4,0.0,64.9,11.3
2022-2분기,양평,24.4,12.4,18.2,1.4,5.1,0.0,61.9,12.0
2022-2분기,여수,22.2,15.5,18.5,3.4,2.1,0.0,66.3,6.7
2022-2분기,영광군,23.7,12.8,17.8,1.9,1.9,0.0,68.9,10.9
2022-2분기,영덕,24.2,12.4,18.2,2.7,1.0,0.0,62.3,11.7
2022-2분기,영월,25.4,10.6,17.6,1.2,2.6,0.0,58.6,14.8
2022-2분기,영주,24.3,10.8,17.6,2.4,2.1,0.0,61.5,13.5
2022-2분기,영천,25.4,11.8,18.7,1.7,1.9,0.0,60.3,13.5
2022-2분기,완도,24.1,14.5,17.4,2.3,2.1,0.0,67.5,9.6
2022-2분기,울릉도,20.9,13.7,17.1,4.2,2.3,0.0,71.2,7.2
2022-2분기,울산,23.9,14.2,18.8,2.0,2.6,0.0,63.5,9.6
2022-2분기,울진,22.5,13.0,16.3,2.5,1.4,0.0,64.3,9.5
2022-2분기,원주,24.2,12.8,18.5,1.3,3.2,0.0,54.8,11.4
2022-2분기,의령군,26.3,12.3,19.2,2.0,1.6,0.0,60.4,14.0
2022-2분기,의성,26.1,10.3,18.1,1.3,1.2,0.0,62.3,15.8
2022-2분기,이천,25.1,11.9,18.3,1.4,3.2,0.0,63.9,13.2
2022-2분기,인제,23.5,10.4,16.8,1.8,4.3,0.0,62.5,13.1
2022-2분기,인천,21.4,14.0,17.3,3.0,3.4,0.0,66.2,7.3
2022-2분기,임실,24.1,10.6,17.0,1.3,3.6,0.0,67.5,13.5
2022-2분기,장수,23.5,9.9,16.6,1.6,3.2,0.0,66.9,13.6
2022-2분기,장흥,24.4,12.0,18.0,1.6,1.9,0.0,70.5,12.4
2022-2분기,전주,25.1,13.9,18.9,1.7,2.8,0.0,62.5,11.2
2022-2분기,정선군,24.2,10.1,16.9,1.7,3.6,0.0,54.6,14.1
2022-2분기,정읍,24.2,12.8,18.1,1.8,3.6,0.0,64.5,11.4
2022-2분기,제주,23.4,16.3,19.6,3.0,2.6,0.0,71.7,7.1
2022-2분기,제천,23.7,9.6,16.6,1.4,3.5,0.0,64.6,14.1
2022-2분기,진도군,22.6,12.7,17.4,2.3,2.2,0.0,75.1,9.9
2022-2분기,진주,25.3,12.2,18.6,1.1,2.1,0.0,68.0,13.0
2022-2분기,창원,24.2,14.2,18.6,1.6,3.3,0.0,61.5,10.0
2022-2분기,천안,24.5,11.0,17.7,1.4,2.5,0.0,66.4,13.5
2022-2분기,철원,23.2,10.5,16.8,1.7,5.2,0.0,68.1,12.7
2022-2분기,청송군,25.1,9.0,17.0,2.0,1.3,0.0,59.2,16.1
2022-2분기,청주,25.7,14.4,19.7,1.7,2.0,0.0,52.6,11.3
2022-2분기,추풍령,24.0,10.9,17.6,2.5,1.8,0.0,58.1,13.1
2022-2분기,춘천,24.8,11.8,18.2,1.7,4.9,0.0,60.7,12.9
2022-2분기,충주,24.9,11.2,18.0,1.4,3.0,0.0,60.6,13.7
2022-2분기,태백,20.9,8.8,14.8,1.6,2.6,0.0,60.7,12.1
2022-2분기,통영,22.8,14.8,17.0,2.3,3.2,0.0,70.7,8.0
2022-2분기,파주,23.3,10.6,16.6,1.6,6.0,0.0,72.8,12.8
2022-2분기,포항,24.7,15.6,19.9,2.9,1.6,0.0,60.1,9.0
2022-2분기,함양군,26.0,11.2,18.5,1.7,1.7,0.0,61.9,14.7
2022-2분기,합천,26.2,12.5,19.2,1.2,1.5,0.0,60.0,13.8
2022-2분기,해남,23.5,11.9,14.7,2.2,1.1,0.0,73.7,11.6
2022-2분기,홍성,23.8,12.7,18.0,2.0,2.9,0.0,67.1,11.1
2022-2분기,홍천,24.4,10.8,17.4,1.3,3.9,0.0,60.8,13.6
2022-2분기,흑산도,20.2,13.1,16.1,4.7,2.1,0.0,82.6,7.1
2022-3분기,강릉,28.8,21.6,24.9,1.7,8.0,0.0,75.9,7.3
2022-3분기,강진군,30.2,21.8,25.5,1.7,6.3,0.0,81.0,8.4
2022-3분기,강화,27.6,19.9,23.5,1.8,7.0,0.0,85.9,7.8
2022-3분기,거제,28.4,21.9,24.8,1.6,7.3,0.0,79.8,6.5
2022-3분기,거창,28.9,19.2,23.5,1.2,4.1,0.0,80.9,9.8
2022-3분기,경주시,29.6,20.5,24.5,2.1,5.9,0.0,80.2,9.0
2022-3분기,고산(제주),29.0,24.0,26.2,5.5,8.3,0.0,87.6,5.0
2022-3분기,고창,29.3,21.2,24.9,2.8,3.6,0.0,79.2,8.1
2022-3분기,고창군,29.5,21.0,24.8,1.6,2.7,0.0,79.6,8.6
2022-3분기,고흥,28.6,21.0,24.5,1.4,6.2,0.0,80.4,7.6
2022-3분기,광양시,29.7,22.2,25.5,2.0,6.3,0.0,76.8,7.5
2022-3분기,광주,29.9,22.4,25.7,1.6,4.0,0.0,84.7,7.6
2022-3분기,구미,29.7,20.7,24.6,0.8,5.3,0.0,74.4,9.0
2022-3분기,군산,28.7,21.5,24.7,2.3,6.2,0.0,81.1,7.2
2022-3분기,금산,28.6,19.6,23.6,1.0,5.6,0.0,80.7,9.1
2022-3분기,김해시,29.8,22.1,25.4,1.5,4.9,0.0,78.9,7.8
2022-3분기,남원,29.1,20.4,24.4,1.5,4.3,0.0,77.9,8.7
2022-3분기,남해,28.8,21.8,25.0,1.4,8.7,0.0,79.1,7.0
2022-3분기,대관령,23.9,15.1,19.0,2.2,8.6,0.0,85.7,8.8
2022-3분기,대구,30.2,21.6,25.5,2.1,3.8,0.0,79.0,8.6
2022-3분기,대전,29.6,21.2,24.9,2.0,8.5,0.0,74.2,8.4
2022-3분기,동두천,28.3,19.5,22.0,0.9,11.0,0.0,83.2,8.8
2022-3분기,동해,26.4,20.0,22.8,1.5,5.6,0.0,85.9,6.4
2022-3분기,목포,28.5,22.8,25.3,3.3,4.2,0.0,80.2,5.8
2022-3분기,문경,28.3,19.5,23.4,1.2,6.9,0.0,83.6,8.8
2022-3분기,밀양,30.5,21.4,25.5,1.0,4.5,0.0,71.2,9.1
2022-3분기,백령도,25.7,19.9,22.6,3.2,6.1,0.0,84.1,5.7
2022-3분기,보령,28.5,21.2,24.5,1.7,9.3,0.0,79.9,7.3
2022-3분기,보성군,29.7,21.8,25.4,2.6,6.1,0.0,82.6,7.9
2022-3분기,보은,27.8,19.4,23.2,1.1,6.8,0.0,83.3,8.4
2022-3분기,봉화,26.7,17.6,21.7,1.0,6.1,0.0,83.8,9.1
2022-3분기,부산,28.8,22.6,25.2,3.1,5.3,0.0,80.3,6.2
2022-3분기,부안,29.1,21.4,24.8,0.8,5.3,0.0,80.6,7.7
2022-3분기,부여,29.3,20.6,24.5,1.3,9.5,0.0,82.2,8.8
2022-3분기,북강릉,26.8,19.5,22.8,1.0,8.5,0.0,82.8,7.3
2022-3분기,북창원,30.3,22.3,25.8,1.5,6.0,0.0,77.8,7.9
2022-3분기,북춘천,28.8,19.4,22.1,1.0,9.6,0.0,83.1,9.4
2022-3분기,산청,29.3,20.1,24.1,1.2,6.0,0.0,82.0,9.2
2022-3분기,상주,29.2,20.5,24.3,0.9,5.9,0.0,80.4,8.8
2022-3분기,서귀포,29.1,24.1,26.4,2.0,9.4,0.0,82.9,5.0
2022-3분기,서산,28.5,20.5,24.1,2.0,8.8,0.0,80.1,8.0
2022-3분기,서울,29.1,20.5,25.2,2.3,11.1,0.0,75.2,8.5
2022-3분기,서청주,28.7,19.7,23.8,1.7,9.1,0.0,80.5,9.1
2022-3분기,성산,29.2,23.5,26.1,3.4,7.9,0.0,81.6,5.7
2022-3분기,세종,27.7,20.8,21.9,1.3,8.7,0.0,75.4,6.9
2022-3분기,속초,26.9,19.9,23.1,1.5,8.7,0.0,81.7,7.1
2022-3분기,수원,29.3,21.3,24.9,1.9,11.7,0.0,78.2,8.0
2022-3분기,순창군,29.6,20.7,24.6,1.6,4.0,0.0,81.1,8.9
2022-3분기,순천,29.0,20.0,24.0,1.5,6.7,0.0,81.6,8.9
2022-3분기,안동,29.0,20.0,24.0,1.4,4.3,0.0,76.2,8.9
2022-3분기,양산시,30.8,22.4,26.0,2.2,5.7,0.0,76.8,8.4
2022-3분기,양평,27.0,18.9,21.1,1.2,15.4,0.0,79.7,8.1
2022-3분기,여수,28.1,23.1,25.3,4.0,7.0,0.0,76.6,5.0
2022-3분기,영광군,29.2,21.4,24.9,1.8,3.9,0.0,80.7,7.8
2022-3분기,영덕,28.0,19.6,23.1,2.1,4.2,0.0,82.7,8.4
2022-3분기,영월,28.3,19.0,22.8,0.9,9.0,0.0,81.2,9.3
2022-3분기,영주,27.9,18.8,22.7,1.5,7.0,0.0,84.1,9.1
2022-3분기,영천,28.7,19.8,23.9,1.4,4.2,0.0,79.7,9.0
2022-3분기,완도,29.3,22.5,24.1,2.3,3.6,0.0,78.8,6.8
2022-3분기,울릉도,26.3,21.2,23.4,3.4,4.3,0.0,85.0,5.1
2022-3분기,울산,28.6,21.6,24.7,1.8,6.0,0.0,80.2,7.0
2022-3분기,울진,26.8,20.1,23.2,2.1,4.1,0.0,82.4,6.7
2022-3분기,원주,28.4,20.4,24.0,1.0,9.5,0.0,73.2,8.0
2022-3분기,의령군,30.4,20.8,25.1,1.5,5.1,0.0,80.7,9.6
2022-3분기,의성,29.8,19.3,24.0,1.0,3.8,0.0,81.1,10.5
2022-3분기,이천,29.0,19.9,24.0,0.9,10.7,0.0,83.5,9.0
2022-3분기,인제,28.2,18.9,22.7,1.3,9.1,0.0,81.2,9.3
2022-3분기,인천,27.6,21.8,24.4,2.7,11.1,0.0,76.6,5.9
2022-3분기,임실,28.2,19.6,23.4,1.2,4.1,0.0,81.7,8.6
2022-3분기,장수,27.5,18.2,22.5,1.4,4.3,0.0,83.2,9.3
2022-3분기,장흥,29.3,21.0,24.9,1.6,5.6,0.0,83.4,8.2
2022-3분기,전주,29.7,21.8,25.3,1.5,6.1,0.0,75.8,7.9
2022-3분기,정선군,28.3,18.8,22.6,1.1,8.6,0.0,77.4,9.5
2022-3분기,정읍,29.2,20.9,24.6,1.6,4.0,0.0,77.3,8.3
2022-3분기,제주,30.6,24.6,27.3,3.2,5.9,0.0,77.8,5.9
2022-3분기,제천,27.5,18.4,21.1,1.1,9.7,0.0,84.3,9.2
2022-3분기,진도군,28.6,21.4,22.1,2.2,5.3,0.0,81.5,7.2
2022-3분기,진주,29.7,20.9,24.9,0.9,5.9,0.0,80.4,8.8
2022-3분기,창원,29.5,21.9,25.2,1.3,6.0,0.0,74.1,7.6
2022-3분기,천안,28.5,19.8,23.7,1.2,6.7,0.0,84.8,8.7
2022-3분기,철원,28.0,18.7,22.9,1.3,10.1,0.0,83.5,9.4
2022-3분기,청송군,29.0,18.3,23.0,1.5,4.0,0.0,75.9,10.7
2022-3분기,청주,29.9,22.1,25.6,1.5,8.8,0.0,70.6,7.8
2022-3분기,추풍령,27.6,19.0,22.9,2.0,6.3,0.0,78.8,8.6
2022-3분기,춘천,29.0,20.4,24.1,1.3,10.4,0.0,84.0,8.6
2022-3분기,충주,28.7,19.8,23.9,1.2,9.9,0.0,79.5,8.9
2022-3분기,태백,25.4,16.0,20.1,1.2,6.7,0.0,81.6,9.4
2022-3분기,통영,28.9,22.3,25.1,2.4,5.4,0.0,83.0,6.6
2022-3분기,파주,28.2,19.1,23.0,1.2,8.7,0.0,87.8,9.1
2022-3분기,포항,28.3,22.3,25.0,2.5,7.9,0.0,78.7,6.0
2022-3분기,함양군,29.5,19.5,24.0,0.8,5.3,0.0,83.5,10.0
2022-3분기,합천,29.7,20.3,24.5,0.8,5.4,0.0,78.0,9.3
2022-3분기,해남,29.3,21.6,23.7,2.2,5.3,0.0,83.9,7.7
2022-3분기,홍성,29.0,20.4,24.4,1.5,8.7,0.0,83.2,8.6
2022-3분기,홍천,28.6,19.3,23.2,1.0,11.6,0.0,80.4,9.3
2022-3분기,흑산도,26.9,21.6,22.4,4.9,3.3,0.0,88.9,5.3
2022-4분기,강릉,14.8,5.7,9.8,2.4,3.9,0.0,55.1,9.1
2022-4분기,강진군,15.8,4.1,9.4,1.7,1.0,0.0,70.2,11.7
2022-4분기,강화,8.5,-1.7,3.2,1.4,3.2,0.0,69.8,10.2
2022-4분기,거제,15.3,6.5,10.6,1.2,1.1,0.0,63.5,8.8
2022-4분기,거창,14.6,-0.1,6.5,1.2,1.0,0.0,69.5,14.7
2022-4분기,경주시,15.6,2.3,8.3,2.5,0.6,0.0,63.6,13.3
2022-4분기,고산(제주),16.5,11.0,13.6,7.7,1.1,0.0,66.9,5.5
2022-4분기,고창,14.1,2.5,7.9,2.7,1.6,0.0,70.2,11.6
2022-4분기,고창군,14.0,2.7,7.9,1.4,1.8,0.0,72.7,11.3
2022-4분기,고흥,15.2,3.5,9.1,1.5,0.8,0.0,68.3,11.7
2022-4분기,광양시,16.4,6.1,10.6,2.0,1.6,0.0,58.8,10.3
2022-4분기,광주,15.0,5.2,9.6,1.1,1.3,0.7,63.4,9.9
2022-4분기,구미,14.3,2.6,7.8,0.7,1.0,0.0,61.6,11.7
2022-4분기,군산,12.2,2.3,4.2,1.9,2.1,0.0,67.7,9.9
2022-4분기,금산,13.1,-0.1,3.4,0.9,1.4,0.0,71.9,13.2
2022-4분기,김해시,16.5,5.6,10.4,1.7,0.7,0.0,57.0,10.9
2022-4분기,남원,13.7,1.1,6.8,1.4,1.5,0.0,71.0,12.6
2022-4분기,남해,15.2,6.0,10.3,1.4,0.9,0.0,63.4,9.2
2022-4분기,대관령,7.8,-4.0,1.6,3.0,2.0,0.0,68.6,11.8
2022-4분기,대구,14.9,3.8,9.0,2.1,0.8,0.0,66.6,11.1
2022-4분기,대전,13.5,2.2,7.2,1.6,1.6,0.1,64.5,11.3
2022-4분기,동두천,11.7,-0.1,5.1,0.9,2.7,0.0,70.8,11.9
2022-4분기,동해,13.9,5.6,9.6,2.0,3.4,0.0,56.6,8.4
2022-4분기,목포,14.0,6.5,9.9,4.0,1.0,0.4,68.9,7.5
2022-4분기,문경,12.5,1.1,6.4,1.8,1.1,0.0,67.1,11.4
2022-4분기,밀양,16.0,2.8,8.9,0.9,0.8,0.0,59.1,13.2
2022-4분기,백령도,10.8,5.5,8.0,5.0,1.6,0.2,67.2,5.3
2022-4분기,보령,13.4,3.9,8.2,1.3,1.6,0.0,68.4,9.6
2022-4분기,보성군,15.8,4.2,9.7,3.0,1.2,0.0,69.1,11.5
2022-4분기,보은,12.3,-0.6,5.3,1.0,1.6,0.0,75.5,12.8
2022-4분기,봉화,11.9,-0.9,4.8,1.1,1.9,0.0,74.5,12.9
2022-4분기,부산,16.8,8.0,11.7,2.8,1.0,0.0,55.0,8.8
2022-4분기,부안,14.1,3.2,8.3,1.2,1.7,0.0,72.8,10.8
2022-4분기,부여,13.7,1.4,6.9,-0.4,1.7,0.0,75.3,12.3
2022-4분기,북강릉,13.2,4.2,8.5,1.5,4.4,0.0,56.1,9.0
2022-4분기,북창원,15.7,5.5,10.3,1.7,0.7,0.0,59.1,10.2
2022-4분기,북춘천,10.9,-1.5,4.0,1.0,2.1,0.2,75.8,12.4
2022-4분기,산청,14.8,1.7,7.6,1.7,1.1,0.0,67.4,13.0
2022-4분기,상주,13.2,1.8,7.0,1.4,1.1,0.0,65.1,11.5
2022-4분기,서귀포,17.7,11.1,14.2,1.7,1.3,0.1,67.2,6.6
2022-4분기,서산,12.8,1.9,7.0,1.7,2.9,0.0,72.4,10.9
2022-4분기,서울,12.2,3.1,7.2,2.2,2.4,0.1,64.1,9.2
2022-4분기,서청주,12.2,-0.4,5.5,1.3,2.1,0.0,74.0,12.6
2022-4분기,성산,16.3,9.3,12.7,3.2,2.9,0.0,69.6,7.0
2022-4분기,세종,12.9,2.0,6.9,1.1,1.7,0.0,66.4,10.8
2022-4분기,속초,12.8,4.0,8.2,2.0,4.5,0.0,53.2,8.8
2022-4분기,수원,12.1,1.7,6.6,1.7,2.0,0.2,70.4,10.4
2022-4분기,순창군,14.2,1.1,6.9,1.6,1.7,0.0,73.6,13.1
2022-4분기,순천,14.7,1.8,7.7,2.0,1.0,0.0,70.6,12.9
2022-4분기,안동,12.8,0.5,6.2,1.4,1.0,0.0,66.4,12.4
2022-4분기,양산시,17.1,5.5,9.6,1.7,1.0,0.0,60.0,11.6
2022-4분기,양평,11.8,1.0,5.8,1.0,1.7,0.0,70.9,10.8
2022-4분기,여수,15.1,8.0,11.2,4.2,0.8,0.0,57.8,7.2
2022-4분기,영광군,14.1,3.0,8.2,1.6,1.8,0.0,71.4,11.1
2022-4분기,영덕,14.2,4.2,8.8,2.7,2.6,0.0,61.2,10.0
2022-4분기,영월,12.1,-0.1,5.2,0.8,1.6,0.0,72.0,12.2
2022-4분기,영주,11.9,-0.2,4.5,2.6,1.4,0.0,69.1,12.1
2022-4분기,영천,14.5,1.6,7.6,1.6,0.8,0.0,64.7,12.8
2022-4분기,완도,15.8,7.0,11.0,2.0,0.7,0.0,66.4,8.8
2022-4분기,울릉도,13.4,7.5,10.1,3.6,4.8,0.7,70.6,5.9
2022-4분기,울산,15.3,5.8,10.2,2.1,0.9,0.0,56.4,9.6
2022-4분기,울진,14.1,4.4,9.0,2.6,5.4,0.0,59.4,9.8
2022-4분기,원주,11.6,1.1,6.0,0.8,1.7,0.0,66.6,10.5
2022-4분기,의령군,16.4,1.4,8.0,1.5,0.9,0.0,67.7,15.0
2022-4분기,의성,14.0,-0.9,5.6,0.8,1.1,0.0,72.8,14.9
2022-4분기,이천,12.1,-0.2,5.5,0.8,1.6,0.0,74.0,12.4
2022-4분기,인제,11.4,-0.6,4.7,1.2,2.0,0.0,71.3,12.0
2022-4분기,인천,11.2,3.8,7.3,2.7,2.1,0.2,62.1,7.4
2022-4분기,임실,13.6,0.3,6.3,0.9,1.8,0.0,74.3,13.3
2022-4분기,장수,12.5,-1.5,4.9,1.2,2.0,0.0,74.2,14.1
2022-4분기,장흥,15.5,2.7,8.7,1.6,0.7,0.0,71.3,12.8
2022-4분기,전주,14.3,4.1,8.7,1.5,1.7,0.3,65.5,10.2
2022-4분기,정선군,11.2,-0.7,4.4,1.4,1.8,0.0,65.7,11.9
2022-4분기,정읍,13.5,2.8,7.8,1.5,2.1,0.0,69.5,10.8
2022-4분기,제주,16.8,10.6,13.5,3.7,1.6,0.0,68.7,6.2
2022-4분기,제천,10.9,-2.3,3.7,1.0,1.8,0.0,77.3,13.2
2022-4분기,진도군,14.8,4.7,9.6,2.6,1.0,0.0,73.3,10.2
2022-4분기,진주,14.5,0.9,5.8,0.6,1.3,0.0,60.9,13.6
2022-4분기,창원,15.3,5.7,10.2,1.4,0.7,0.0,52.6,9.5
2022-4분기,천안,12.3,-0.0,5.7,0.9,1.8,0.0,77.6,12.3
2022-4분기,철원,10.5,-2.2,3.7,0.9,2.8,0.0,75.7,12.8
2022-4분기,청송군,13.2,-1.5,4.9,1.7,1.1,0.0,70.3,14.7
2022-4분기,청주,12.8,3.3,7.8,1.0,2.0,0.3,61.5,9.5
2022-4분기,추풍령,11.9,0.4,6.0,2.6,1.2,0.0,65.3,11.5
2022-4분기,춘천,11.7,-0.1,5.1,1.1,2.4,0.0,73.7,11.8
2022-4분기,충주,11.8,-0.5,5.1,0.9,2.1,0.0,73.4,12.3
2022-4분기,태백,9.5,-2.1,3.2,1.2,1.5,0.0,65.7,11.6
2022-4분기,통영,16.4,7.3,11.3,2.6,0.8,0.0,65.5,9.2
2022-4분기,파주,11.2,-1.5,4.3,0.9,3.0,0.0,76.5,12.6
2022-4분기,포항,15.2,6.3,10.4,2.6,1.3,0.0,56.3,8.8
2022-4분기,함양군,15.1,0.7,7.1,1.5,0.8,0.0,63.5,14.4
2022-4분기,합천,15.4,1.8,7.8,0.7,1.1,0.0,67.7,13.5
2022-4분기,해남,15.4,3.1,9.0,1.7,0.9,0.0,74.3,12.3
2022-4분기,홍성,12.7,1.2,6.8,1.2,2.6,0.3,75.4,11.5
2022-4분기,홍천,11.3,-0.8,4.4,0.8,2.1,0.0,73.0,12.0
2022-4분기,흑산도,13.9,9.0,11.0,6.2,0.9,0.1,73.2,5.0
2023-1분기,강릉,11.6,2.2,6.6,2.4,1.4,0.0,49.1,9.4
2023-1분기,강진군,11.9,-0.5,5.3,1.8,1.7,0.0,66.8,12.5
2023-1분기,강화,6.8,-3.8,1.5,1.6,0.6,0.0,65.1,10.6
2023-1분기,거제,11.6,2.3,6.8,1.4,2.6,0.0,60.7,9.4
2023-1분기,거창,11.7,-3.8,2.4,1.3,0.8,0.0,58.1,15.5
2023-1분기,경주시,12.4,-1.3,5.1,2.7,1.0,0.0,55.5,13.6
2023-1분기,고산(제주),11.4,5.9,8.7,5.7,1.7,0.0,68.4,5.5
2023-1분기,고창,10.2,-2.1,3.7,2.7,0.7,0.0,61.7,12.3
2023-1분기,고창군,10.2,-2.0,3.9,1.5,0.6,0.0,65.9,12.2
2023-1분기,고흥,11.5,-0.9,5.1,1.6,1.5,0.0,64.2,12.4
2023-1분기,광양시,12.9,1.7,6.7,2.1,2.1,0.0,54.2,11.1
2023-1분기,광주,11.7,0.8,5.8,1.2,0.8,0.0,54.9,10.9
2023-1분기,구미,11.5,-1.1,4.8,0.7,0.7,0.0,50.9,12.6
2023-1분기,군산,9.3,-1.8,3.4,2.2,0.6,0.0,64.7,11.1
2023-1분기,금산,10.1,-4.1,2.7,1.1,0.7,0.0,62.5,14.2
2023-1분기,김해시,12.8,1.5,6.5,1.8,1.9,0.0,53.7,11.3
2023-1분기,남원,10.5,-3.0,3.4,1.5,1.0,0.0,62.5,13.5
2023-1분기,남해,11.9,1.4,6.4,1.4,2.3,0.0,59.2,10.4
2023-1분기,대관령,4.3,-8.1,-1.7,3.1,0.5,0.0,60.9,12.4
2023-1분기,대구,12.0,0.2,5.7,2.2,0.6,0.0,52.2,11.9
2023-1분기,대전,10.7,-1.9,3.9,1.6,0.6,0.0,52.0,12.6
2023-1분기,동두천,8.9,-4.2,1.8,1.0,0.7,0.0,60.5,13.1
2023-1분기,동해,10.2,1.8,6.1,2.1,1.6,0.0,51.0,8.4
2023-1분기,목포,9.4,1.1,4.9,4.0,0.9,0.1,68.3,8.3
2023-1분기,문경,9.9,-2.5,3.6,2.1,0.8,0.0,54.0,12.4
2023-1분기,밀양,12.9,-1.1,5.5,1.0,1.2,0.0,52.0,14.0
2023-1분기,백령도,5.5,0.1,2.6,4.9,0.5,0.3,69.8,5.3
2023-1분기,보령,9.3,-1.5,3.6,1.3,0.3,0.0,61.5,10.8
2023-1분기,보성군,12.2,-0.3,5.7,3.0,1.7,0.0,64.6,12.4
2023-1분기,보은,9.5,-4.5,2.3,1.2,0.6,0.0,63.9,14.0
2023-1분기,봉화,9.4,-4.3,2.1,1.1,0.7,0.0,62.9,13.6
2023-1분기,부산,12.6,3.7,7.7,3.2,2.1,0.0,55.7,8.8
2023-1분기,부안,10.0,-1.3,4.1,1.4,0.7,0.0,67.6,11.3
2023-1분기,부여,10.7,-3.5,3.2,1.1,0.6,0.0,65.1,14.3
2023-1분기,북강릉,9.3,0.4,4.8,1.5,1.7,0.5,50.4,8.9
2023-1분기,북부산,13.0,0.7,6.6,1.8,2.0,0.0,57.7,12.3
2023-1분기,북창원,12.5,1.8,6.8,1.7,1.6,0.0,54.7,10.6
2023-1분기,북춘천,8.0,-6.2,0.6,1.0,0.6,0.2,66.4,14.2
2023-1분기,산청,11.8,-2.2,4.3,1.8,1.0,0.0,57.8,14.0
2023-1분기,상주,10.8,-2.0,4.0,1.7,0.7,0.0,52.4,12.8
2023-1분기,서귀포,13.6,6.8,10.1,1.6,2.1,0.0,67.6,6.8
2023-1분기,서산,8.5,-3.2,2.5,2.0,0.4,0.0,64.4,11.7
2023-1분기,서울,8.9,-1.1,3.6,2.3,0.7,0.1,57.8,10.0
2023-1분기,서청주,9.5,-4.2,2.5,1.7,0.6,0.0,61.3,13.7
2023-1분기,성산,12.6,4.4,8.5,3.1,2.7,0.0,68.0,8.2
2023-1분기,세종,7.5,-4.4,1.3,1.2,0.5,0.0,55.4,11.9
2023-1분기,속초,8.3,-0.4,4.1,2.0,1.6,0.0,50.4,8.6
2023-1분기,수원,8.7,-2.7,2.7,1.8,0.5,0.1,61.4,11.4
2023-1분기,순창군,10.5,-3.0,3.6,1.7,0.9,0.0,64.3,13.5
2023-1분기,순천,11.7,-2.0,4.3,2.2,1.6,0.0,62.6,13.7
2023-1분기,안동,10.2,-3.3,3.4,1.6,0.6,0.0,53.5,13.5
2023-1분기,양산시,13.5,1.4,7.0,1.8,1.9,0.0,57.2,12.1
2023-1분기,양평,9.3,-3.1,2.8,1.2,0.6,0.0,57.8,12.4
2023-1분기,여수,11.2,3.0,5.5,4.0,1.8,0.0,56.1,8.2
2023-1분기,영광군,9.8,-1.5,2.8,1.7,0.8,0.0,65.2,11.3
2023-1분기,영덕,11.0,0.2,5.3,2.8,1.1,0.0,53.9,10.8
2023-1분기,영월,9.7,-4.1,2.5,1.0,0.5,0.0,57.2,13.8
2023-1분기,영주,9.2,-3.6,2.8,2.8,0.8,0.0,57.2,12.8
2023-1분기,영천,11.5,-2.1,4.4,1.7,0.8,0.0,56.9,13.6
2023-1분기,완도,11.8,2.1,6.6,1.1,1.6,0.0,64.8,9.7
2023-1분기,울릉도,8.9,2.8,5.5,3.9,3.1,1.7,69.2,6.1
2023-1분기,울산,11.9,1.6,6.4,2.4,1.5,0.0,50.6,10.3
2023-1분기,울진,10.5,0.5,5.4,2.8,1.4,0.0,53.6,10.0
2023-1분기,원주,8.9,-2.5,3.1,0.9,0.5,0.0,54.7,11.4
2023-1분기,의령군,11.6,-4.2,3.2,1.6,1.2,0.0,50.5,15.7
2023-1분기,의성,11.3,-5.0,2.5,1.0,0.7,0.0,61.5,16.3
2023-1분기,이천,9.6,-3.9,2.7,1.1,0.5,0.0,61.0,13.5
2023-1분기,인제,8.2,-5.8,0.9,1.2,0.7,0.0,63.1,14.0
2023-1분기,인천,6.9,-0.9,2.7,2.9,0.6,0.1,60.0,7.8
2023-1분기,임실,10.4,-3.5,3.1,1.0,0.8,0.0,65.6,13.9
2023-1분기,장수,9.2,-5.2,1.8,1.4,0.8,0.0,65.8,14.4
2023-1분기,장흥,11.9,-1.8,4.8,1.7,1.5,0.0,66.0,13.7
2023-1분기,전주,10.8,-0.6,4.7,1.7,0.7,0.0,58.6,11.4
2023-1분기,정선군,8.6,-5.3,1.3,1.6,0.6,0.0,48.7,13.9
2023-1분기,정읍,9.7,-1.6,3.8,1.5,0.7,0.0,62.3,11.3
2023-1분기,제주,12.7,5.7,9.0,3.3,2.0,0.1,68.0,6.9
2023-1분기,제천,7.9,-6.1,0.8,1.3,0.5,0.0,65.1,14.1
2023-1분기,진도군,10.3,-0.1,5.0,2.7,1.4,0.0,69.9,10.5
2023-1분기,진주,12.6,-2.0,4.9,0.9,1.6,0.0,58.3,14.6
2023-1분기,창원,11.5,1.2,6.0,1.5,1.7,0.0,51.6,10.3
